record_id,title,journal,year,final_evidence_class,statistic_type,statistic_snippet
PVA-2113,Deep representation learning identifies associations between physical activity and sleep patterns during pregnancy and prematurity.,NPJ digital medicine,2023,core_pediatric_evidence,p_value,P = 0.043
PVA-2113,Deep representation learning identifies associations between physical activity and sleep patterns during pregnancy and prematurity.,NPJ digital medicine,2023,core_pediatric_evidence,sample_size,N = 108
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,percentage,94%
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,percentage,93%
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,percentage,89%
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,percentage,100%
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,percentage,88%
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,percentage,86%
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,percentage,92%
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,percentage,97%
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,sample_size,n = 11
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,sample_size,n = 4
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,sample_size,n = 9
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,sample_size,n = 8
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,sample_size,n = 2
PVA-2117,Systematic review of deep learning image analyses for the diagnosis and monitoring of skin disease.,NPJ digital medicine,2023,core_foundational_transferable_evidence,sample_size,n = 1
PVA-2120,APPRAISE-AI Tool for Quantitative Evaluation of AI Studies for Clinical Decision Support.,JAMA network open,2023,core_foundational_transferable_evidence,confidence_interval,"Overall APPRAISE-AI scores were associated with expert scores (Spearman ρ, 0.82; 95% CI, 0.64-0.91; P < .001), 3-year citation rate (Spearman ρ, 0.69; 95% CI, 0.43-0.85; P < .001), number of QUADAS-2 low risk-of-bias domains (Spearman ρ, 0.56; 95% CI, 0.24-0.77; P = .002), and adherence to the TRIPOD statement (Spearman ρ, 0.87; 95% CI, 0.73-0.94; P < .001)."
PVA-2120,APPRAISE-AI Tool for Quantitative Evaluation of AI Studies for Clinical Decision Support.,JAMA network open,2023,core_foundational_transferable_evidence,p_value,P < .001
PVA-2120,APPRAISE-AI Tool for Quantitative Evaluation of AI Studies for Clinical Decision Support.,JAMA network open,2023,core_foundational_transferable_evidence,p_value,P = .002
PVA-2120,APPRAISE-AI Tool for Quantitative Evaluation of AI Studies for Clinical Decision Support.,JAMA network open,2023,core_foundational_transferable_evidence,percentage,95%
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,confidence_interval,"The model recommended follow-up with an area under receiver operating characteristic curve (AUC) of 0.839 (95% CI, 0.789-0.882) and considering surgery with an AUC of 0.902 (95% CI, 0.859-0.936), while showing good ability to distinguish among thoracic (AUC, 0.777 [95% CI, 0.745-0.808]), thoracolumbar or lumbar (AUC, 0.760 [95% CI, 0.727-0.791]), or mixed (AUC, 0.860 [95% CI, 0.834-0.887]) curve types."
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,confidence_interval,"For follow-ups, the model distinguished participants with or without curve progression with an AUC of 0.757 (95% CI, 0.630-0.858)."
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,confidence_interval,"Compared with both surgeons, the model could recognize severities and curve types with a higher sensitivity (eg, sensitivity for recommending follow-up: model, 84.88% [95% CI, 75.54%-91.70%]; senior surgeon, 44.19%; junior surgeon, 62.79%) and negative predictive values (NPVs; eg, NPV for recommending follow-up: model, 89.22% [95% CI, 84.25%-93.70%]; senior surgeon, 71.76%; junior surgeon, 79.35%)."
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,confidence_interval,"For distinguishing curve progression, the sensitivity and NPV were comparable with the senior surgeons (sensitivity, 63.33% [95% CI, 43.86%-80.87%] vs 77.42%; NPV, 68.57% [95% CI, 56.78%-78.37%] vs 72.00%)."
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,auc_auroc,area under receiver operating characteristic curve (AUC) of 0
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,auc_auroc,AUC of 0
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,auc_auroc,"AUC, 0"
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,percentage,72.8%
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,percentage,73.8%
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,percentage,78.2%
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,percentage,95%
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,percentage,84.88%
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,percentage,75.54%
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,percentage,91.70%
PVA-2151,Deep Learning Model to Classify and Monitor Idiopathic Scoliosis in Adolescents Using a Single Smartphone Photograph.,JAMA network open,2023,core_pediatric_evidence,percentage,44.19%
PVA-2152,Comparison of Ophthalmologist and Large Language Model Chatbot Responses to Online Patient Eye Care Questions.,JAMA network open,2023,core_foundational_transferable_evidence,confidence_interval,"Compared with human answers, chatbot answers were more frequently rated as probably or definitely written by AI (prevalence ratio [PR], 1.72; 95% CI, 1.52-1.93)."
PVA-2152,Comparison of Ophthalmologist and Large Language Model Chatbot Responses to Online Patient Eye Care Questions.,JAMA network open,2023,core_foundational_transferable_evidence,confidence_interval,"The likelihood of chatbot answers containing incorrect or inappropriate material was comparable with human answers (PR, 0.92; 95% CI, 0.77-1.10), and did not differ from human answers in terms of likelihood of harm (PR, 0.84; 95% CI, 0.67-1.07) nor extent of harm (PR, 0.99; 95% CI, 0.80-1.22)."
PVA-2152,Comparison of Ophthalmologist and Large Language Model Chatbot Responses to Online Patient Eye Care Questions.,JAMA network open,2023,core_foundational_transferable_evidence,percentage,61.3%
PVA-2152,Comparison of Ophthalmologist and Large Language Model Chatbot Responses to Online Patient Eye Care Questions.,JAMA network open,2023,core_foundational_transferable_evidence,percentage,9.7%
PVA-2152,Comparison of Ophthalmologist and Large Language Model Chatbot Responses to Online Patient Eye Care Questions.,JAMA network open,2023,core_foundational_transferable_evidence,percentage,21.0%
PVA-2152,Comparison of Ophthalmologist and Large Language Model Chatbot Responses to Online Patient Eye Care Questions.,JAMA network open,2023,core_foundational_transferable_evidence,percentage,64.6%
PVA-2152,Comparison of Ophthalmologist and Large Language Model Chatbot Responses to Online Patient Eye Care Questions.,JAMA network open,2023,core_foundational_transferable_evidence,percentage,95%
PVA-2152,Comparison of Ophthalmologist and Large Language Model Chatbot Responses to Online Patient Eye Care Questions.,JAMA network open,2023,core_foundational_transferable_evidence,event_count_of_total,517 of 800
PVA-2164,Applying machine learning to consumer wearable data for the early detection of complications after pediatric appendectomy.,NPJ digital medicine,2023,core_pediatric_evidence,percentage,83%
PVA-2164,Applying machine learning to consumer wearable data for the early detection of complications after pediatric appendectomy.,NPJ digital medicine,2023,core_pediatric_evidence,percentage,70%
PVA-2202,Reasons for Discontinuation or Change of Selective Serotonin Reuptake Inhibitors in Online Drug Reviews.,JAMA network open,2023,core_pediatric_evidence,percentage,78%
PVA-2202,Reasons for Discontinuation or Change of Selective Serotonin Reuptake Inhibitors in Online Drug Reviews.,JAMA network open,2023,core_pediatric_evidence,percentage,62%
PVA-2202,Reasons for Discontinuation or Change of Selective Serotonin Reuptake Inhibitors in Online Drug Reviews.,JAMA network open,2023,core_pediatric_evidence,percentage,95%
PVA-2207,Large language models encode clinical knowledge.,Nature,2023,core_foundational_transferable_evidence,percentage,67.6%
PVA-2207,Large language models encode clinical knowledge.,Nature,2023,core_foundational_transferable_evidence,percentage,17%
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,confidence_interval,"The deep learning model performed as follows: sensitivity, 79.6%; specificity, 79.2%; positive predictive value (precision), 68.6%; negative predictive value, 87.1%; accuracy, 79.3%; F1 score, 73.7%; and AUC, 0.83 (95% CI, 0.75-0.91)."
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,confidence_interval,"The AUCs were 0.80 (95% CI, 0.69-0.91) for the general light GBM model and 0.86 (95% CI, 0.79-0.93) for the combined light GBM model."
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,auc_auroc,area under the curve (AUC) for each model predicting the presence or absence of RH in globes were assessed
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,auc_auroc,"AUC, 0"
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,auc_auroc,AUCs were 0
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,percentage,62.1%
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,percentage,39.9%
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,percentage,79.6%
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,percentage,79.2%
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,percentage,68.6%
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,percentage,87.1%
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,percentage,79.3%
PVA-2229,Development of a Deep Learning Model for Retinal Hemorrhage Detection on Head Computed Tomography in Young Children.,JAMA network open,2023,core_pediatric_evidence,percentage,73.7%
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,confidence_interval,DGF occurred in 121 (30%) of 404 participants in the balanced crystalloid group versus 160 (40%) of 403 in the saline group (adjusted relative risk 0·74 [95% CI 0·66 to 0·84; p<0·0001]; adjusted risk difference 10·1% [95% CI 3·5 to 16·6]).
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,confidence_interval,"In the safety analysis, numbers of investigator-reported serious adverse events were similar in both groups, being reported in three (<1%) of 406 participants in the balanced crystalloid group versus five (1%) of 409 participants in the saline group (adjusted risk difference -0·5%, 95% CI -1·8 to 0·9; p=0·48)."
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,risk_ratio,relative risk 0·74 [95% CI 0·66 to 0·84
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,percentage,9%
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,percentage,63%
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,percentage,37%
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,percentage,30%
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,percentage,40%
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,percentage,95%
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,percentage,1%
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,percentage,5%
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,sample_size,n=404
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,event_count_of_total,121 (30%) of 404
PVA-2231,"Balanced crystalloid solution versus saline in deceased donor kidney transplantation (BEST-Fluids): a pragmatic, double-blind, randomised, controlled trial.","Lancet (London, England)",2023,core_pediatric_evidence,event_count_of_total,160 (40%) of 403
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,confidence_interval,"The DL ASD vs TD models showed good predictive performance for initiation of joint attention (IJA) (AUROC, 99.6% [95% CI, 99.4%-99.7%]; accuracy, 97.6% [95% CI, 97.1%-98.1%]; precision, 95.5% [95% CI, 94.4%-96.5%]; and recall, 99.2% [95% CI, 98.7%-99.6%]), low-level response to joint attention (RJA) (AUROC, 99.8% [95% CI, 99.6%-99.9%]; accuracy, 98.8% [95% CI, 98.4%-99.2%]; precision, 98.9% [95% CI, 98.3%-99.4%]; and recall, 99.1% [95% CI, 98.6%-99.5%]), and high-level RJA (AUROC, 99.5% [95% CI, 99.2%-99.8%]; accuracy, 98.4% [95% CI, 97.9%-98.9%]; precision, 98.8% [95% CI, 98.2%-99.4%]; and recall, 98.6% [95% CI, 97.9%-99.2%])."
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,confidence_interval,"The DL-based ASD symptom severity models showed reasonable predictive performance for IJA (AUROC, 90.3% [95% CI, 88.8%-91.8%]; accuracy, 84.8% [95% CI, 82.3%-87.2%]; precision, 76.2% [95% CI, 72.9%-79.6%]; and recall, 84.8% [95% CI, 82.3%-87.2%]), low-level RJA (AUROC, 84.4% [95% CI, 82.0%-86.7%]; accuracy, 78.4% [95% CI, 75.0%-81.7%]; precision, 74.7% [95% CI, 70.4%-78.8%]; and recall, 78.4% [95% CI, 75.0%-81.7%]), and high-level RJA (AUROC, 84.2% [95% CI, 81.8%-86.6%]; accuracy, 81.0% [95% CI, 77.3%-84.4%]; precision, 68.6% [95% CI, 63.8%-73.6%]; and recall, 81.0% [95% CI, 77.3%-84.4%])."
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,auc_auroc,"area under the receiver operating characteristic curve (AUROC), accuracy, precision, and recall"
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,auc_auroc,"AUROC, 99"
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,auc_auroc,"AUROC, 90"
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,auc_auroc,"AUROC, 84"
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,percentage,86.4%
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,percentage,53.3%
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,percentage,54.0%
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,percentage,99.6%
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,percentage,95%
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,percentage,99.4%
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,percentage,99.7%
PVA-2258,Development and Validation of a Joint Attention-Based Deep Learning System for Detection and Symptom Severity Assessment of Autism Spectrum Disorder.,JAMA network open,2023,core_pediatric_evidence,percentage,97.6%
PVA-2298,Multi-faceted intervention to improve management of antibiotics for children presenting to primary care with acute cough and respiratory tract infection (CHICO): efficient cluster randomised controlled trial.,BMJ (Clinical research ed.),2023,core_pediatric_evidence,confidence_interval,"No evidence was found that antibiotic dispensing differed between intervention practices (155 (95% confidence interval 138 to 174) items/year/1000 children) and control practices (157 (140 to 176) items/year/1000 children) (rate ratio 1.011, 95% confidence interval 0.992 to 1.029; P=0.25)."
PVA-2298,Multi-faceted intervention to improve management of antibiotics for children presenting to primary care with acute cough and respiratory tract infection (CHICO): efficient cluster randomised controlled trial.,BMJ (Clinical research ed.),2023,core_pediatric_evidence,confidence_interval,"The rate of hospital admission for respiratory tract infections in the intervention practices (13 (95% confidence interval 10 to 18) admissions/1000 children) was non-inferior compared with control practices (15 (12 to 20) admissions/1000 children) (rate ratio 0.952, 0.905 to 1.003)."
PVA-2298,Multi-faceted intervention to improve management of antibiotics for children presenting to primary care with acute cough and respiratory tract infection (CHICO): efficient cluster randomised controlled trial.,BMJ (Clinical research ed.),2023,core_pediatric_evidence,p_value,P=0.25
PVA-2298,Multi-faceted intervention to improve management of antibiotics for children presenting to primary care with acute cough and respiratory tract infection (CHICO): efficient cluster randomised controlled trial.,BMJ (Clinical research ed.),2023,core_pediatric_evidence,p_value,P=0.03
PVA-2298,Multi-faceted intervention to improve management of antibiotics for children presenting to primary care with acute cough and respiratory tract infection (CHICO): efficient cluster randomised controlled trial.,BMJ (Clinical research ed.),2023,core_pediatric_evidence,p_value,P=0.003
PVA-2298,Multi-faceted intervention to improve management of antibiotics for children presenting to primary care with acute cough and respiratory tract infection (CHICO): efficient cluster randomised controlled trial.,BMJ (Clinical research ed.),2023,core_pediatric_evidence,percentage,95%
PVA-2298,Multi-faceted intervention to improve management of antibiotics for children presenting to primary care with acute cough and respiratory tract infection (CHICO): efficient cluster randomised controlled trial.,BMJ (Clinical research ed.),2023,core_pediatric_evidence,percentage,5%
PVA-2298,Multi-faceted intervention to improve management of antibiotics for children presenting to primary care with acute cough and respiratory tract infection (CHICO): efficient cluster randomised controlled trial.,BMJ (Clinical research ed.),2023,core_pediatric_evidence,percentage,4%
PVA-2303,Development and international validation of custom-engineered and code-free deep-learning models for detection of plus disease in retinopathy of prematurity: a retrospective study.,The Lancet. Digital health,2023,core_pediatric_evidence,confidence_interval,"For the discrimination of healthy versus pre-plus or plus disease, the bespoke model had an area under the curve (AUC) of 0·986 (95% CI 0·973-0·996) and the CFDL model had an AUC of 0·989 (0·979-0·997) on the internal test set."
PVA-2303,Development and international validation of custom-engineered and code-free deep-learning models for detection of plus disease in retinopathy of prematurity: a retrospective study.,The Lancet. Digital health,2023,core_pediatric_evidence,confidence_interval,"The CFDL model was inferior to the bespoke model on discriminating pre-plus disease from healthy or plus disease in the USA dataset (CFDL 0·808 [95% CI 0·671-0·909, bespoke 0·942 [0·892-0·982]], p=0·0070)."
PVA-2303,Development and international validation of custom-engineered and code-free deep-learning models for detection of plus disease in retinopathy of prematurity: a retrospective study.,The Lancet. Digital health,2023,core_pediatric_evidence,auc_auroc,area under the curve (AUC) of 0·986 (95% CI 0·973-0·996) and the CFDL model had an AUC of 0·989 (0·979-0·997) on the int
PVA-2303,Development and international validation of custom-engineered and code-free deep-learning models for detection of plus disease in retinopathy of prematurity: a retrospective study.,The Lancet. Digital health,2023,core_pediatric_evidence,percentage,95%
PVA-2314,Effect of Intrapleural Fibrinolytic Therapy vs Surgery for Complicated Pleural Infections: A Randomized Clinical Trial.,JAMA network open,2023,core_pediatric_evidence,p_value,P = .21
PVA-2314,Effect of Intrapleural Fibrinolytic Therapy vs Surgery for Complicated Pleural Infections: A Randomized Clinical Trial.,JAMA network open,2023,core_pediatric_evidence,p_value,P = .08
PVA-2314,Effect of Intrapleural Fibrinolytic Therapy vs Surgery for Complicated Pleural Infections: A Randomized Clinical Trial.,JAMA network open,2023,core_pediatric_evidence,odds_ratio,or 30- or 90-day deaths
PVA-2314,Effect of Intrapleural Fibrinolytic Therapy vs Surgery for Complicated Pleural Infections: A Randomized Clinical Trial.,JAMA network open,2023,core_pediatric_evidence,percentage,100%
PVA-2314,Effect of Intrapleural Fibrinolytic Therapy vs Surgery for Complicated Pleural Infections: A Randomized Clinical Trial.,JAMA network open,2023,core_pediatric_evidence,percentage,75%
PVA-2370,Assessment of Pediatric Telemedicine Using Remote Physical Examinations With a Mobile Medical Device: A Nonrandomized Controlled Trial.,JAMA network open,2023,core_pediatric_evidence,percentage,50.4%
PVA-2370,Assessment of Pediatric Telemedicine Using Remote Physical Examinations With a Mobile Medical Device: A Nonrandomized Controlled Trial.,JAMA network open,2023,core_pediatric_evidence,percentage,48.0%
PVA-2370,Assessment of Pediatric Telemedicine Using Remote Physical Examinations With a Mobile Medical Device: A Nonrandomized Controlled Trial.,JAMA network open,2023,core_pediatric_evidence,percentage,90%
PVA-2370,Assessment of Pediatric Telemedicine Using Remote Physical Examinations With a Mobile Medical Device: A Nonrandomized Controlled Trial.,JAMA network open,2023,core_pediatric_evidence,percentage,94%
PVA-2370,Assessment of Pediatric Telemedicine Using Remote Physical Examinations With a Mobile Medical Device: A Nonrandomized Controlled Trial.,JAMA network open,2023,core_pediatric_evidence,percentage,100%
PVA-2370,Assessment of Pediatric Telemedicine Using Remote Physical Examinations With a Mobile Medical Device: A Nonrandomized Controlled Trial.,JAMA network open,2023,core_pediatric_evidence,percentage,95%
PVA-2370,Assessment of Pediatric Telemedicine Using Remote Physical Examinations With a Mobile Medical Device: A Nonrandomized Controlled Trial.,JAMA network open,2023,core_pediatric_evidence,percentage,98%
PVA-2370,Assessment of Pediatric Telemedicine Using Remote Physical Examinations With a Mobile Medical Device: A Nonrandomized Controlled Trial.,JAMA network open,2023,core_pediatric_evidence,percentage,97%
PVA-2374,Deep learning system to predict the 5-year risk of high myopia using fundus imaging in children.,NPJ digital medicine,2023,core_pediatric_evidence,auc_auroc,area under the receiver operating curve (AUC)
PVA-2374,Deep learning system to predict the 5-year risk of high myopia using fundus imaging in children.,NPJ digital medicine,2023,core_pediatric_evidence,auc_auroc,AUC 0
PVA-2382,Assessment of Retinopathy of Prematurity Regression and Reactivation Using an Artificial Intelligence-Based Vascular Severity Score.,JAMA network open,2023,core_pediatric_evidence,p_value,P < .001
PVA-2382,Assessment of Retinopathy of Prematurity Regression and Reactivation Using an Artificial Intelligence-Based Vascular Severity Score.,JAMA network open,2023,core_pediatric_evidence,percentage,52.6%
PVA-2382,Assessment of Retinopathy of Prematurity Regression and Reactivation Using an Artificial Intelligence-Based Vascular Severity Score.,JAMA network open,2023,core_pediatric_evidence,percentage,94.7%
PVA-2424,An automated bedside measure for monitoring neonatal cortical activity: a supervised deep learning-based electroencephalogram classifier with external cohort validation.,The Lancet. Digital health,2022,core_pediatric_evidence,confidence_interval,The overall accuracy of the EEG background classifier was 92% in the whole cohort (95% CI 91-96; range 85-100 for individual infants).
PVA-2424,An automated bedside measure for monitoring neonatal cortical activity: a supervised deep learning-based electroencephalogram classifier with external cohort validation.,The Lancet. Digital health,2022,core_pediatric_evidence,percentage,92%
PVA-2424,An automated bedside measure for monitoring neonatal cortical activity: a supervised deep learning-based electroencephalogram classifier with external cohort validation.,The Lancet. Digital health,2022,core_pediatric_evidence,percentage,95%
PVA-2446,An immune dysfunction score for stratification of patients with acute infection based on whole-blood gene expression.,Science translational medicine,2022,core_pediatric_evidence,odds_ratio,or 12-gene signature
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,auc_auroc,area under the receiver operating characteristic curve during internal validation of 98·8% (IQR 98·0-99·3) in the first
